year,state_abbr,state_name,population,violent_crime,property_crime,total_crime,homicide,rape_legacy,rape_legacy_cleaned,aggravated_assault,robbery,rape_revised,rape_revised_cleaned,burglary,larceny,motor_vehicle_theft,violent_crime_rate_100k,%violent_crime_100k,property_crime_rate_100k,%property_crime_100k,%total_crime_per_100k
2009,SC,South Carolina,4561242,30799,178310,209109,305,1663.0,1663,23078,5753,,0,45443,119250,13617,675.2327546,0.6752327546,3909.242263,3.909242263,4.584475018
2009,RI,Rhode Island,1053209,2678,27558,30236,32,296.0,296,1565,785,,0,5753,19403,2402,254.2705199,0.2542705199,2616.574678,2.616574678,2.870845198
2009,PA,Pennsylvania,12604767,48188,277182,325370,664,3626.0,3626,26394,17504,,0,54772,204588,17822,382.2998077,0.3822998077,2199.025178,2.199025178,2.581324986
2009,OR,Oregon,3825657,9968,114780,124748,88,1202.0,1202,6179,2499,,0,19739,85064,9977,260.5565528,0.2605565528,3000.268973,3.000268973,3.260825526
2009,OK,Oklahoma,3687050,18560,132350,150910,234,1535.0,1535,13433,3358,,0,38071,83813,10466,503.3834637,0.5033834637,3589.590594,3.589590594,4.092974058
2009,OH,Ohio,11542645,38305,376446,414751,527,4119.0,4119,15989,17670,,0,104009,249777,22660,331.8563466,0.3318563466,3261.349543,3.261349543,3.59320589
2009,NY,New York,19541453,75110,377537,452647,781,2582.0,2582,43606,28141,,0,62769,292897,21871,384.3624115,0.3843624115,1931.980186,1.931980186,2.316342597
2009,NV,Nevada,2643085,18639,80976,99615,156,1024.0,1024,11431,6028,,0,22115,46463,12398,705.1986599,0.7051986599,3063.692617,3.063692617,3.768891277
2009,NM,New Mexico,2009671,12709,74639,87348,198,1069.0,1069,9510,1932,,0,21955,46182,6502,632.3920682,0.6323920682,3713.990997,3.713990997,4.346383065
2009,NJ,New Jersey,8707739,27113,180752,207865,319,1041.0,1041,14114,11639,,0,36945,128303,15504,311.366705,0.311366705,2075.762721,2.075762721,2.387129426
2009,NH,New Hampshire,1324575,2125,28790,30915,11,399.0,399,1261,454,,0,4915,22748,1127,160.4288168,0.1604288168,2173.527358,2.173527358,2.333956175
2009,NE,Nebraska,1796619,5199,49731,54930,41,617.0,617,3321,1220,,0,8726,37496,3509,289.3768796,0.2893768796,2768.032621,2.768032621,3.057409501
2009,ND,North Dakota,646844,1723,12813,14536,12,296.0,296,1308,107,,0,2426,9474,913,266.3702531,0.2663702531,1980.848551,1.980848551,2.247218804
2009,NC,North Carolina,9380884,37946,343707,381653,489,2306.0,2306,23326,11825,,0,107830,215923,19954,404.5034562,0.4045034562,3663.908433,3.663908433,4.06841189
2009,MT,Montana,974989,2798,24826,27624,32,357.0,357,2181,228,,0,3686,19528,1612,286.9775967,0.2869775967,2546.285138,2.546285138,2.833262734
2009,MS,Mississippi,2951996,8451,87327,95778,194,991.0,991,4297,2969,,0,29559,52329,5439,286.2808757,0.2862808757,2958.235716,2.958235716,3.244516591
2009,MO,Missouri,5987580,29513,201783,231296,387,1606.0,1606,20083,7437,,0,43591,140764,17428,492.9036439,0.4929036439,3370.025954,3.370025954,3.862929598
2009,MN,Minnesota,5266214,12874,139286,152160,74,1789.0,1789,7392,3619,,0,25580,105160,8546,244.4640495,0.2444640495,2644.898213,2.644898213,2.889362263
2009,MI,Michigan,9969727,49825,284019,333844,623,4524.0,4524,32251,12427,,0,76046,178628,29345,499.7629323,0.4997629323,2848.814215,2.848814215,3.348577148
2009,ME,Maine,1318301,1580,31706,33286,26,375.0,375,780,399,,0,6729,23955,1022,119.8512328,0.1198512328,2405.065308,2.405065308,2.52491654
2009,MD,Maryland,5699478,33625,182295,215920,440,1156.0,1156,20022,12007,,0,36905,125771,19619,589.9663092,0.5899663092,3198.450805,3.198450805,3.788417115
2009,MA,Massachusetts,6593587,30503,153178,183681,173,1734.0,1734,21129,7467,,0,34515,106799,11864,462.6161754,0.4626161754,2323.136102,2.323136102,2.785752277
2009,LA,Louisiana,4492076,28878,172619,201497,529,1351.0,1351,20848,6150,,0,46928,114102,11589,642.8653478,0.6428653478,3842.744424,3.842744424,4.485609772
2009,KY,Kentucky,4314113,11000,108914,119914,184,1531.0,1531,5643,3642,,0,29880,72938,6096,254.9770949,0.2549770949,2524.597756,2.524597756,2.779574851
2009,KS,Kansas,2818747,11460,90930,102390,125,1179.0,1179,8370,1786,,0,19473,65499,5958,406.5636256,0.4065636256,3225.901438,3.225901438,3.632465063
2009,IN,Indiana,6423113,21455,199907,221362,312,1621.0,1621,12175,7347,,0,48880,137190,13837,334.028064,0.334028064,3112.30707,3.11230707,3.446335134
2009,IL,Illinois,12910409,64185,353347,417532,773,3901.0,3901,36588,22923,,0,77850,248821,26676,497.1569839,0.4971569839,2736.915616,2.736915616,3.2340726
2009,ID,Idaho,1545801,3805,31220,35025,24,575.0,575,2952,254,,0,6682,23066,1472,246.1507012,0.2461507012,2019.664886,2.019664886,2.265815587
2009,IA,Iowa,3007856,8485,70080,78565,38,890.0,890,6356,1201,,0,16419,49757,3904,282.0946216,0.2820946216,2329.898772,2.329898772,2.611993393
2009,HI,Hawaii,1295178,3550,47516,51066,23,385.0,385,2112,1030,,0,9244,33415,4857,274.0935995,0.2740935995,3668.684922,3.668684922,3.942778522
2009,GA,Georgia,9829211,42073,360985,403058,566,2323.0,2323,24553,14631,,0,98606,229216,33163,428.0404602,0.4280404602,3672.573516,3.672573516,4.100613976
2009,FL,Florida,18537969,113541,712010,825551,1017,5501.0,5501,76112,30911,,0,181884,479867,50259,612.4780983,0.6124780983,3840.819887,3.840819887,4.453297985
2009,DE,Delaware,885122,5713,29685,35398,41,395.0,395,3597,1680,,0,6943,20836,1906,645.4477462,0.6454477462,3353.77496,3.35377496,3.999222706
2009,DC,District of Columbia,599657,8089,28495,36584,145,150.0,150,3390,4404,,0,3696,19267,5532,1348.937809,1.348937809,4751.88316,4.75188316,6.100820969
2009,CT,Connecticut,3518288,10588,82625,93213,106,657.0,657,5824,4001,,0,15172,59992,7461,300.9418217,0.3009418217,2348.443334,2.348443334,2.649385156
2009,CO,Colorado,5024748,17022,134196,151218,159,2269.0,2269,11223,3371,,0,26637,95079,12480,338.7632574,0.3387632574,2670.701098,2.670701098,3.009464355
2009,CA,California,36961664,174934,1009433,1184367,1972,8713.0,8713,100156,64093,,0,230198,615402,163833,473.284969,0.473284969,2731.026936,2.731026936,3.204311905
2009,AZ,Arizona,6595778,28128,236721,264849,380,2279.0,2279,17270,8199,,0,54308,155976,26437,426.4546199,0.4264546199,3588.977676,3.588977676,4.015432296
2009,AR,Arkansas,2889450,14905,109078,123983,179,1378.0,1378,10772,2576,,0,34753,68228,6097,515.8421153,0.5158421153,3775.043693,3.775043693,4.290885809
2009,AL,Alabama,4708708,21194,178007,199201,322,1504.0,1504,13103,6265,,0,48844,118072,11091,450.1022361,0.4501022361,3780.378822,3.780378822,4.230481058
2009,AK,Alaska,698473,4424,20538,24962,22,513.0,513,3235,654,,0,3600,15251,1687,633.3816769,0.6333816769,2940.414304,2.940414304,3.573795981
2008,WY,Wyoming,532668,1330,14515,15845,12,185.0,185,1046,87,,0,2198,11584,733,249.6864839,0.2496864839,2724.96189,2.72496189,2.974648374
2008,WV,West Virginia,1814468,5006,45971,50977,67,389.0,389,3654,896,,0,10840,31967,3164,275.8935401,0.2758935401,2533.580091,2.533580091,2.809473631
2008,WI,Wisconsin,5627967,15507,155456,170963,146,1128.0,1128,9070,5163,,0,27459,116456,11541,275.5346646,0.2755346646,2762.205251,2.762205251,3.037739916
2008,WA,Washington,6549224,21888,249283,271171,193,2653.0,2653,12623,6419,,0,53136,167013,29134,334.2075336,0.3342075336,3806.298273,3.806298273,4.140505806
2008,VT,Vermont,621270,854,15903,16757,17,133.0,133,611,93,,0,3515,11802,586,137.4603634,0.1374603634,2559.756628,2.559756628,2.697216991
2008,VA,Virginia,7769089,20031,196726,216757,370,1794.0,1794,10397,7470,,0,32188,151191,13347,257.8294572,0.2578294572,2532.163037,2.532163037,2.789992495
2008,UT,Utah,2736424,6165,92373,98538,41,915.0,915,3788,1421,,0,14766,70299,7308,225.2940334,0.2252940334,3375.683008,3.375683008,3.600977042
2008,TX,Texas,24326974,123585,969865,1093450,1370,8055.0,8055,76421,37739,,0,230046,654435,85384,508.0163279,0.5080163279,3986.788492,3.986788492,4.49480482
2008,TN,Tennessee,6214888,44913,251089,296002,412,2078.0,2078,31619,10804,,0,65093,166793,19203,722.6678904,0.7226678904,4040.121077,4.040121077,4.762788967
2008,SD,South Dakota,804194,2227,13867,16094,37,562.0,562,1494,134,,0,2683,10266,918,276.92323,0.27692323,1724.335173,1.724335173,2.001258403
2008,SC,South Carolina,4479800,32746,189950,222696,307,1686.0,1686,24158,6595,,0,45964,126316,17670,730.9701326,0.7309701326,4240.144649,4.240144649,4.971114782
2008,RI,Rhode Island,1050788,2656,29895,32551,31,282.0,282,1463,880,,0,5766,20926,3203,252.7626886,0.2527626886,2845.007747,2.845007747,3.097770435
2008,PA,Pennsylvania,12448279,51044,300294,351338,705,3485.0,3485,27981,18873,,0,58687,219115,22492,410.0486501,0.4100486501,2412.333464,2.412333464,2.822382114
2008,OR,Oregon,3790060,9909,125169,135078,87,1183.0,1183,5983,2656,,0,21115,92677,11377,261.4470483,0.2614470483,3302.559854,3.302559854,3.564006902
2008,OK,Oklahoma,3642361,19359,126535,145894,215,1471.0,1471,13975,3698,,0,35247,80265,11023,531.4959171,0.5314959171,3473.982947,3.473982947,4.005478864
2008,OH,Ohio,11485910,40436,391667,432103,547,4531.0,4531,16652,18706,,0,102428,260788,28451,352.0487275,0.3520487275,3409.977964,3.409977964,3.762026692
2008,NY,New York,19490297,77546,388599,466145,836,2798.0,2798,42125,31787,,0,65544,297962,25093,397.8697708,0.3978697708,1993.807483,1.993807483,2.391677254
2008,NV,Nevada,2600167,18973,90006,108979,165,1106.0,1106,11216,6486,,0,24254,49814,15938,729.6839011,0.7296839011,3461.546893,3.461546893,4.191230794
2008,NM,New Mexico,1984356,12967,75718,88685,161,1118.0,1118,9537,2151,,0,20706,46995,8017,653.4613749,0.6534613749,3815.746771,3.815746771,4.469208146
2008,NJ,New Jersey,8682661,28351,199127,227478,376,1122.0,1122,14152,12701,,0,40402,138545,20180,326.5243224,0.3265243224,2293.386785,2.293386785,2.619911108
2008,NH,New Hampshire,1315809,2054,28387,30441,14,385.0,385,1234,421,,0,4266,22714,1407,156.1016835,0.1561016835,2157.379984,2.157379984,2.313481668
2008,NE,Nebraska,1783432,5570,51350,56920,69,601.0,601,3603,1297,,0,8731,38394,4225,312.3191689,0.3123191689,2879.27995,2.87927995,3.191599119
2008,ND,North Dakota,641481,1441,13029,14470,11,331.0,331,1026,73,,0,2336,9782,911,224.6364273,0.2246364273,2031.081201,2.031081201,2.255717628
2008,NC,North Carolina,9222414,43125,372763,415888,599,2296.0,2296,25907,14323,,0,111556,234480,26727,467.6107579,0.4676107579,4041.924381,4.041924381,4.509535139
2008,MT,Montana,967440,3013,26300,29313,40,358.0,358,2411,204,,0,3689,20834,1777,311.4405028,0.3114405028,2718.514843,2.718514843,3.029955346
2008,MS,Mississippi,2938618,8942,85488,94430,236,958.0,958,4669,3079,,0,25506,53730,6252,304.2926981,0.3042926981,2909.122588,2.909122588,3.213415286
2008,MO,Missouri,5911605,29701,216522,246223,456,1612.0,1612,20238,7395,,0,45763,150002,20757,502.4185479,0.5024185479,3662.660141,3.662660141,4.165078688
2008,MN,Minnesota,5220393,13853,149517,163370,110,1805.0,1805,7759,4179,,0,26558,112764,10195,265.3631633,0.2653631633,2864.094715,2.864094715,3.129457878
2008,MI,Michigan,10003422,51512,295100,346612,554,4507.0,4507,33205,13246,,0,74787,184558,35755,514.9437862,0.5149437862,2949.990513,2.949990513,3.464934299
2008,ME,Maine,1316456,1572,32433,34005,31,379.0,379,829,333,,0,6559,24695,1179,119.4115109,0.1194115109,2463.660008,2.463660008,2.583071519
2008,MD,Maryland,5633597,35393,198165,233558,493,1127.0,1127,20570,13203,,0,38849,133983,25333,628.2487015,0.6282487015,3517.557255,3.517557255,4.145805957
2008,MA,Massachusetts,6497967,30137,155919,186056,166,1751.0,1751,21143,7077,,0,36251,106913,12755,463.7912135,0.4637912135,2399.504337,2.399504337,2.863295551
2008,LA,Louisiana,4410796,29613,171179,200792,544,1250.0,1250,21578,6241,,0,45524,112091,13564,671.3754161,0.6713754161,3880.909478,3.880909478,4.552284894
2008,KY,Kentucky,4269245,12690,114492,127182,201,1457.0,1457,6952,4080,,0,29556,77279,7657,297.2422524,0.2972422524,2681.785655,2.681785655,2.979027908
2008,KS,Kansas,2802134,11554,94882,106436,113,1226.0,1226,8534,1681,,0,19651,67826,7405,412.3286038,0.4123286038,3386.062194,3.386062194,3.798390798
2008,IN,Indiana,6376792,21525,213639,235164,322,1711.0,1711,11912,7580,,0,48805,147334,17500,337.5521736,0.3375521736,3350.258249,3.350258249,3.687810423
2008,IL,Illinois,12901563,67780,378355,446135,790,4118.0,4118,38818,24054,,0,78968,266815,32572,525.3627022,0.5253627022,2932.629171,2.932629171,3.457991873
2008,ID,Idaho,1523816,3680,31940,35620,23,579.0,579,2839,239,,0,6748,23532,1660,241.4989736,0.2414989736,2096.053592,2.096053592,2.337552565
2008,IA,Iowa,3002555,8651,73273,81924,77,937.0,937,6388,1249,,0,16598,52299,4376,288.1212834,0.2881212834,2440.354964,2.440354964,2.728476248
2008,HI,Hawaii,1288198,3510,45944,49454,26,363.0,363,2036,1085,,0,9404,31424,5116,272.4736415,0.2724736415,3566.532474,3.566532474,3.839006116
2008,GA,Georgia,9685744,47353,387917,435270,640,2334.0,2334,26571,17808,,0,100564,247709,39644,488.8937804,0.4888937804,4005.030486,4.005030486,4.493924266
2008,FL,Florida,18328340,126256,758889,885145,1168,5972.0,5972,82848,36268,,0,188472,506902,63515,688.8567104,0.6888567104,4140.522273,4.140522273,4.829378984
2008,DE,Delaware,873092,6187,31385,37572,57,371.0,371,3912,1847,,0,6783,22045,2557,708.6309347,0.7086309347,3594.695633,3.594695633,4.303326568
2008,DC,District of Columbia,591833,8509,30211,38720,186,186.0,186,3707,4430,,0,3788,19958,6465,1437.736659,1.437736659,5104.649453,5.104649453,6.542386112
2008,CT,Connecticut,3501252,10737,87210,97947,132,680.0,680,5882,4043,,0,15107,63212,8891,306.6617313,0.3066617313,2490.823283,2.490823283,2.797485014
2008,CO,Colorado,4939456,17480,139340,156820,165,2151.0,2151,11760,3404,,0,28054,97937,13349,353.8851242,0.3538851242,2820.958421,2.820958421,3.174843546
2008,CA,California,36756666,185329,1080996,1266325,2142,8903.0,8903,104896,69388,,0,237811,650656,192529,504.205142,0.504205142,2940.952262,2.940952262,3.445157404
2008,AZ,Arizona,6500180,31567,266653,298220,462,2200.0,2200,19096,9809,,0,58606,169460,38587,485.6327056,0.4856327056,4102.240246,4.102240246,4.587872951
2008,AR,Arkansas,2855390,14649,110360,125009,165,1463.0,1463,10244,2777,,0,33912,69905,6543,513.0297437,0.5130297437,3864.97116,3.86497116,4.378000904
2008,AL,Alabama,4661900,21110,190416,211526,351,1618.0,1618,11795,7346,,0,50411,126539,13466,452.8196658,0.4528196658,4084.514897,4.084514897,4.537334563
2008,AK,Alaska,686293,4475,20090,24565,27,447.0,447,3356,645,,0,3237,15225,1628,652.0538604,0.6520538604,2927.32113,2.92732113,3.57937499
2007,WY,Wyoming,522830,1344,15053,16397,21,172.0,172,1067,84,,0,2365,11875,813,257.0625251,0.2570625251,2879.138535,2.879138535,3.13620106
2007,WV,West Virginia,1812035,5016,45620,50636,65,388.0,388,3716,847,,0,10822,31321,3477,276.8158452,0.2768158452,2517.611415,2.517611415,2.79442726
2007,WI,Wisconsin,5601640,16330,159305,175635,185,1227.0,1227,9438,5480,,0,27890,117957,13458,291.5217686,0.2915217686,2843.899287,2.843899287,3.135421055
2007,WA,Washington,6468424,21768,261776,283544,174,2653.0,2653,12862,6079,,0,52874,170782,38120,336.5271046,0.3365271046,4046.982696,4.046982696,4.383509801
2007,VT,Vermont,621254,802,14702,15504,13,128.0,128,582,79,,0,3200,10853,649,129.0937362,0.1290937362,2366.503878,2.366503878,2.495597614
2007,VA,Virginia,7712091,21035,191763,212798,415,1793.0,1793,11131,7696,,0,32028,145634,14101,272.7535243,0.2727535243,2486.524083,2.486524083,2.759277607
2007,UT,Utah,2645330,6347,93082,99429,59,935.0,935,3928,1425,,0,15594,68573,8915,239.932258,0.239932258,3518.729232,3.518729232,3.75866149
2007,TX,Texas,23904380,122014,985421,1107435,1419,8460.0,8460,73357,38778,,0,228320,663101,94000,510.4252861,0.5104252861,4122.344943,4.122344943,4.632770229
2007,TN,Tennessee,6156719,46482,252342,298824,405,2201.0,2201,32843,11033,,0,61817,168807,21718,754.980047,0.754980047,4098.644099,4.098644099,4.853624146
2007,SD,South Dakota,796214,1926,13829,15755,31,433.0,433,1344,118,,0,2647,10398,784,241.894767,0.241894767,1736.844617,1.736844617,1.978739384
2007,SC,South Carolina,4407709,34630,189304,223934,364,1773.0,1773,26139,6354,,0,45398,126802,17104,785.6689269,0.7856689269,4294.838883,4.294838883,5.08050781
2007,RI,Rhode Island,1057832,2424,27576,30000,19,258.0,258,1387,760,,0,5206,19175,3195,229.1479176,0.2291479176,2606.841162,2.606841162,2.83598908
2007,PA,Pennsylvania,12432792,51806,293850,345656,725,3443.0,3443,28198,19440,,0,56091,211248,26511,416.6883834,0.4166883834,2363.50773,2.36350773,2.780196114
2007,OR,Oregon,3747455,11015,132773,143788,76,1276.0,1276,6799,2864,,0,22979,95157,14637,293.9328157,0.2939328157,3543.017861,3.543017861,3.836950677
2007,OK,Oklahoma,3617316,18234,128714,146948,224,1565.0,1565,13053,3392,,0,34367,80747,13600,504.0753973,0.5040753973,3558.273593,3.558273593,4.06234899
2007,OH,Ohio,11466917,40759,397681,438440,529,4661.0,4661,17218,18351,,0,99049,264677,33955,355.4486354,0.3554486354,3468.072543,3.468072543,3.823521178
2007,NY,New York,19297729,79962,383624,463586,805,2928.0,2928,45144,31085,,0,64914,290681,28029,414.3596379,0.4143596379,1987.923035,1.987923035,2.402282673
2007,NV,Nevada,2565382,19365,97118,116483,193,1096.0,1096,11138,6938,,0,24911,49844,22363,754.8583408,0.7548583408,3785.713005,3.785713005,4.540571346
2007,NM,New Mexico,1969915,13311,75168,88479,183,1028.0,1028,9777,2323,,0,20823,45442,8903,675.7144344,0.6757144344,3815.799159,3.815799159,4.491513593
2007,NJ,New Jersey,8685920,28544,192338,220882,381,1032.0,1032,14564,12567,,0,37234,133145,21959,328.6237958,0.3286237958,2214.365318,2.214365318,2.542989113
2007,NH,New Hampshire,1315828,1896,26394,28290,12,357.0,357,1076,451,,0,5074,19909,1411,144.091781,0.144091781,2005.885268,2.005885268,2.149977049
2007,NE,Nebraska,1774571,5524,55765,61289,71,550.0,550,3788,1115,,0,9035,41484,5246,311.2865025,0.3112865025,3142.44964,3.14244964,3.453736142
2007,ND,North Dakota,639715,1343,12796,14139,17,252.0,252,999,75,,0,2314,9500,982,209.9372377,0.2099372377,2000.265743,2.000265743,2.210202981
2007,NC,North Carolina,9061032,42231,369893,412124,584,2386.0,2386,25727,13534,,0,108700,233241,27952,466.0727387,0.4660727387,4082.239197,4.082239197,4.548311936
2007,MT,Montana,957861,3638,27837,31475,27,363.0,363,3015,233,,0,3476,22315,2046,379.8045854,0.3798045854,2906.162794,2.906162794,3.285967379
2007,MS,Mississippi,2918785,8502,90887,99389,202,1033.0,1033,4371,2896,,0,27223,56473,7191,291.2855863,0.2912855863,3113.864159,3.113864159,3.405149746
2007,MO,Missouri,5878415,32962,225113,258075,367,1785.0,1785,23082,7728,,0,44897,156319,23897,560.7293803,0.5607293803,3829.484648,3.829484648,4.390214029
2007,MN,Minnesota,5197621,15054,158257,173311,116,1873.0,1873,8295,4770,,0,29717,115892,12648,289.6325069,0.2896325069,3044.796841,3.044796841,3.334429348
2007,MI,Michigan,10071822,53765,308550,362315,661,4592.0,4592,35147,13365,,0,75273,191289,41988,533.8160265,0.5338160265,3063.497349,3.063497349,3.597313376
2007,ME,Maine,1317207,1565,32249,33814,20,392.0,392,804,349,,0,6745,24228,1276,118.8120015,0.1188120015,2448.286412,2.448286412,2.567098414
2007,MD,Maryland,5618344,36063,192796,228859,554,1179.0,1179,21072,13258,,0,37095,127308,28393,641.8795289,0.6418795289,3431.544953,3.431544953,4.073424482
2007,MA,Massachusetts,6449755,28487,154743,183230,187,1643.0,1643,19636,7021,,0,35767,103925,15051,441.6756916,0.4416756916,2399.207412,2.399207412,2.840883103
2007,LA,Louisiana,4293204,31789,180516,212305,625,1427.0,1427,23421,6316,,0,46932,118291,15293,740.4493241,0.7404493241,4204.69188,4.20469188,4.945141205
2007,KY,Kentucky,4241474,12329,107987,120316,206,1365.0,1365,6690,4068,,0,27820,71489,8678,290.6772504,0.2906772504,2545.97812,2.54597812,2.83665537
2007,KS,Kansas,2775997,12730,102961,115691,106,1287.0,1287,9315,2022,,0,20461,73900,8600,458.5739826,0.4585739826,3708.973749,3.708973749,4.167547731
2007,IN,Indiana,6345289,21310,213887,235197,350,1738.0,1738,11377,7845,,0,46485,147999,19403,335.8397072,0.3358397072,3370.799975,3.370799975,3.706639682
2007,IL,Illinois,12852548,68528,377322,445850,752,4103.0,4103,40573,23100,,0,75524,267911,33887,533.1861044,0.5331861044,2935.775848,2.935775848,3.468961952
2007,ID,Idaho,1499402,3841,34124,37965,49,607.0,607,2942,243,,0,7131,24727,2266,256.1687926,0.2561687926,2275.840635,2.275840635,2.532009428
2007,IA,Iowa,2988046,8970,79133,88103,39,970.0,970,6633,1328,,0,17176,57018,4939,300.1961817,0.3001961817,2648.319336,2.648319336,2.948515518
